PeriodoLetivo;Login_Quantidade;Numero_Dias_Acessados_Modulo_Somado;Turno_TempoUsoTotal_Somado;Forum_Quantidade_Post_Somado;Forum_Quantidade_Visualizacoes_Somado;Forum_TempoUso_Somado;Chat_Quantidade_Mensagens_Somado;Chat_TempoUso_Somado;Turno_PercentualUsoMadrugada_Somado;Turno_PercentualUsoManha_Somado;Turno_PercentualUsoTarde_Somado;Turno_PercentualUsoNoite_Somado;Turno_TempoUsoMadrugada_Somado;Turno_TempoUsoManha_Somado;Turno_TempoUsoTarde_Somado;Turno_TempoUsoNoite_Somado;Assignment_Post_Quantidade_Somado;Assignment_View_Quantidade_Somado;Assignment_View_TempoUso_Somado;Resource_View_Quantidade_Somado;Resource_View_Tempo_Somado;Questionario_Quantidade_Somado;Questionario_TempoUso_Somado;Log_Post_Quantidade_Somado;Log_View_Quantidade_Somado;Sucesso;Origem
20140102;50;36;69614;25;79;9308;58;9282;0.00481225;0.131712012;0.319361048;0.54411469;335;9169;22232;37878;0;7;912;31;6413;3;3056;94;423;1;1
20140102;38;26;69229;18;87;5477;71;13364;0.021291655;0.047768999;0.290384088;0.640555259;1474;3307;20103;44345;0;10;2205;38;6865;3;4707;104;470;1;1
20140102;12;22;31123;4;53;2751;0;1094;0;0.202551168;0.482344247;0.315104585;0;6304;15012;9807;0;7;1583;11;1498;1;2060;11;262;1;1
20140102;0;2;2581;1;4;0;0;0;0;0.180937621;0;0.819062379;0;467;0;2114;0;0;0;1;300;0;0;1;23;1;1
20140102;12;24;50312;19;70;2375;8;5069;0;0.007990142;0.03031086;0.961698998;0;402;1525;48385;0;8;2385;13;3317;2;1871;51;332;1;1
20140102;13;19;43748;18;50;1158;55;12764;0;0.105010515;0.220627229;0.674362257;0;4594;9652;29502;0;7;1444;13;2402;3;1762;90;266;1;1
20140102;0;8;12463;3;17;0;0;0;0;0;0.103506379;0.896493621;0;0;1290;11173;0;0;0;8;1819;1;1154;12;118;0;1
20140102;46;31;100186;20;91;9157;91;19121;0;0.103587328;0.167159084;0.729253588;0;10378;16747;73061;0;8;1605;48;15435;3;3532;131;672;1;1
20140102;1;9;22070;3;13;0;32;8725;0.015314907;0;0.013593113;0.97109198;338;0;300;21432;0;3;423;9;1321;1;717;40;103;1;1
20140102;17;21;30018;9;42;3013;0;17;0;0;0.370077953;0.629922047;0;0;11109;18909;0;7;1800;11;1796;3;3226;18;188;1;1
20140102;18;12;18655;4;39;1827;0;363;0;0.091986063;0.440418118;0.467595819;0;1716;8216;8723;0;4;676;10;1703;2;2980;10;142;1;1
20140102;47;23;51362;11;113;4219;4;1096;0.01489428;0.102332464;0.145029399;0.737743857;765;5256;7449;37892;0;5;593;19;2307;2;3199;25;546;1;1
20140102;15;21;44604;17;58;1826;0;0;0;0.362635638;0.388418079;0.248946283;0;16175;17325;11104;0;9;1367;24;2828;3;6419;44;355;0;1
20140102;16;29;48737;11;91;561;5;3360;0;0.611260439;0.331719228;0.057020334;0;29791;16167;2779;0;24;5150;30;5569;3;3875;30;483;0;1
20140102;50;19;46825;12;53;5971;2;1784;0.007410571;0;0.121324079;0.87126535;347;0;5681;40797;0;2;382;15;3117;2;3109;22;356;1;1
20140102;0;8;5811;3;23;0;0;186;0;0.071588367;0.655653072;0.272758561;0;416;3810;1585;0;1;49;1;45;0;21;4;85;0;1
20140102;13;21;52695;24;52;3939;0;0;0;0.154720562;0.223930164;0.621349274;0;8153;11800;32742;0;11;1927;16;4762;2;5018;37;293;1;1
20140102;16;20;33623;15;58;2238;18;4034;0;0.272194629;0.365047735;0.362757636;0;9152;12274;12197;0;8;1615;12;1215;3;4021;49;267;1;1
20140102;0;10;8165;3;16;0;0;0;0;0.036742192;0.500918555;0.462339253;0;300;4090;3775;0;2;353;3;602;0;8;3;66;0;1
20140102;7;12;22333;11;32;1435;0;0;0;0.276541441;0.46863386;0.254824699;0;6176;10466;5691;0;6;1381;4;1270;2;1799;19;195;1;1
20140102;32;25;73934;28;80;5176;126;13432;0.095409419;0.041888712;0.11231639;0.750385479;7054;3097;8304;55479;0;10;1401;27;4193;3;4177;176;402;1;1
20140102;31;29;60804;28;53;4446;230;20048;0;0.072380107;0.290901914;0.636717979;0;4401;17688;38715;0;6;1084;13;2662;3;3370;274;278;1;1
20140102;15;23;50281;25;73;4340;31;3794;0;0.114814741;0.483721485;0.401463774;0;5773;24322;20186;0;15;2542;25;5982;3;3794;79;421;1;1
20140102;21;36;67239;14;59;6740;127;15765;0.035827422;0.007525394;0.140097265;0.816549919;2409;506;9420;54904;0;11;1259;21;2891;3;4237;158;423;1;1
20140102;3;14;25582;10;31;3050;0;300;0.26303651;0.099405832;0.143772965;0.493784692;6729;2543;3678;12632;0;8;1819;9;2381;1;1876;16;138;1;1
20140102;20;21;34711;20;46;4323;2;591;0.076978479;0.174584426;0.544207888;0.204229207;2672;6060;18890;7089;0;13;2735;32;7495;3;2285;32;248;1;1
20140102;0;3;5435;4;10;0;0;0;0;0.674517019;0.325482981;0;0;3666;1769;0;0;1;88;2;42;0;88;4;43;0;1
20140102;18;29;45996;11;53;8341;3;2742;0.02917645;0.244716932;0.279198191;0.446908427;1342;11256;12842;20556;0;7;446;34;6078;3;1758;27;268;1;1
20140102;32;22;25272;4;25;613;0;15;0;0.23622982;0.438706869;0.325063311;0;5970;11087;8215;0;7;1125;3;659;3;3400;16;163;0;1
20140102;13;38;75588;17;323;12615;16;1657;0;0.306278774;0.176893158;0.516828068;0;23151;13371;39066;0;13;699;13;1569;3;3326;49;947;1;1
20140102;45;39;79455;26;127;4420;68;9965;0.003876408;0.09162419;0.130061041;0.774438361;308;7280;10334;61533;0;20;4720;26;4028;3;4326;112;598;1;1
20140102;27;21;38860;11;65;2179;7;2707;0;0.026634071;0.137622234;0.835743695;0;1035;5348;32477;0;12;1354;19;2706;2;2852;30;365;1;1
20140102;10;24;69834;17;75;3470;88;16022;0.024687115;0.126156314;0.22115302;0.628003551;1724;8810;15444;43856;0;11;2085;29;10163;3;4317;115;356;0;1
20140102;26;31;97174;18;214;6307;3;2204;0.00893243;0.030697512;0.295253874;0.665116183;868;2983;28691;64632;0;17;3556;21;3822;3;3054;39;807;1;1
20140102;19;23;55006;19;113;5335;1;876;0.00550849;0.226484384;0.345344144;0.422662982;303;12458;18996;23249;0;16;4289;10;2814;3;4354;33;457;1;1
20140102;4;21;38932;9;63;2424;8;1206;0.033083325;0;0.210212679;0.756703997;1288;0;8184;29460;0;5;490;16;3032;2;4709;23;230;1;1
20140102;0;1;6400;1;13;0;1;424;0;0;0.29203125;0.70796875;0;0;1869;4531;0;0;0;4;895;0;0;2;57;0;1
20140102;4;12;28365;5;35;387;3;1205;0.026793584;0.283870968;0.010576415;0.678759034;760;8052;300;19253;0;7;1282;8;2416;1;1793;11;200;1;1
20140102;23;26;48583;10;89;5072;0;891;0.067719161;0.577897619;0.28561431;0.068768911;3290;28076;13876;3341;0;18;4980;18;4872;3;3760;20;426;1;1
20140102;7;15;19738;6;39;934;0;25;0;0;0.489056642;0.510943358;0;0;9653;10085;0;7;1262;12;2427;3;4463;28;185;1;1
20140102;21;27;62026;9;120;4949;0;305;0;0.336504047;0.305952343;0.357543611;0;20872;18977;22177;0;20;2919;35;5058;3;3429;26;534;1;1
20140102;8;25;44016;12;90;2891;7;2574;0.01931116;0.094533806;0.182660851;0.703494184;850;4161;8040;30965;0;10;1726;14;3836;2;1805;32;292;1;1
20140102;9;14;29128;7;42;408;0;582;0;0.132175227;0.254360066;0.613464707;0;3850;7409;17869;0;6;933;15;3205;1;1518;10;238;0;1
20140102;6;18;35623;5;22;0;18;3077;0.040058389;0.045700811;0.152794543;0.761446257;1427;1628;5443;27125;0;5;482;17;6011;2;3097;30;167;1;1
20140102;26;27;27502;6;29;1883;0;0;0;0.19573122;0.286779143;0.517489637;0;5383;7887;14232;0;3;504;7;3101;3;2406;18;145;1;1
20140102;0;13;24388;3;29;0;0;23;0.340782352;0.015130392;0.0619567;0.582130556;8311;369;1511;14197;0;2;1372;7;2478;1;2226;13;141;0;1
20140102;9;24;37340;8;50;119;15;5008;0.057846813;0.008382432;0.174852705;0.75891805;2160;313;6529;28338;0;12;968;13;3131;2;3078;30;303;1;1
20140102;24;21;46924;11;62;3318;26;5714;0;0.047630211;0.007522803;0.944846987;0;2235;353;44336;0;2;54;8;4604;2;3647;50;287;1;1
20140102;0;9;24308;3;30;0;15;4703;0.02859141;0.130903406;0.058416982;0.782088201;695;3182;1420;19011;0;0;0;17;2204;1;1054;21;141;0;1
20140102;1;10;10541;2;19;0;0;454;0;0.063561332;0.080637511;0.855801157;0;670;850;9021;0;3;792;8;1048;0;0;2;96;0;1
20140102;25;20;30170;9;47;4751;0;42;0;0.15114352;0.197215777;0.651640703;0;4560;5950;19660;0;8;1266;7;2277;2;1303;21;202;1;1
20140102;5;17;27571;8;45;1064;0;56;0;0.219832433;0.759892641;0.020274927;0;6061;20951;559;0;5;109;23;1708;2;2991;24;279;0;1
20140102;25;9;22839;14;38;2549;0;22;0.035728359;0;0.200052542;0.764219099;816;0;4569;17454;0;2;170;15;2423;3;5608;39;186;1;1
20140102;0;3;3074;0;0;0;0;0;0;0;0;1;0;0;0;3074;0;0;0;4;372;0;0;0;23;0;1
